Model:,EDU-X 1002A,,Time (s),1 (VOLT),
,,,0.12224,0.0193102994235232,
,,,0.12228,0.026546479202807,
,,,0.12232,0.0217223593499511,
,,,0.12236,0.0185062794480473,
,,,0.1224,0.0225263793254271,
,,,0.12244,0.0168982394970953,
,,,0.12248,0.00966205971781164,
,,,0.12252,0.00564195984043181,
,,,0.12256,-0.00722235976718366,
,,,0.1226,-0.00963441969361156,
,,,0.12264,-0.00722235976718366,
,,,0.12268,-0.0168705994728953,
,,,0.12272,-0.0168705994728953,
,,,0.12276,-0.0305389390559867,
,,,0.1228,-0.0273228591540828,
,,,0.12284,-0.023302759276703,
,,,0.12288,-0.022498739301227,
,,,0.12292,-0.00802637974265963,
,,,0.12296,-0.00802637974265963,
,,,0.123,-0.0112424596445635,
,,,0.12304,-0.0104384396690875,
,,,0.12308,0.0104660796932876,
,,,0.12312,0.0128781396197155,
,,,0.12316,0.0177022594725713,
,,,0.1232,0.024134419276379,
,,,0.12324,0.0201143193989992,
,,,0.12328,0.0289585391292349,
,,,0.12332,0.0305665790801868,
,,,0.12336,0.024938439251855,
,,,0.1234,0.0177022594725713,
,,,0.12344,0.0193102994235232,
,,,0.12348,0.00644597981590778,
,,,0.12352,-0.00963441969361156,
,,,0.12356,-0.00481029984075576,
,,,0.1236,-0.0104384396690875,
,,,0.12364,-0.0136545195709914,
,,,0.12368,-0.0192826593993232,
,,,0.12372,-0.0257148192031309,
,,,0.12376,-0.022498739301227,
,,,0.1238,-0.0168705994728953,
,,,0.12384,-0.0289308991050348,
,,,0.12388,-0.0144585395464674,
,,,0.12392,-0.0176746194483712,
,,,0.12396,-0.0136545195709914,
,,,0.124,-0.00320225988980383,
,,,0.12404,0.00242587993852794,
,,,0.12408,0.00644597981590778,
,,,0.12412,0.0120741196442395,
,,,0.12416,0.0160942195216194,
,,,0.1242,0.0225263793254271,
,,,0.12424,0.0225263793254271,
,,,0.12428,0.0160942195216194,
,,,0.12432,0.0281545191537589,
,,,0.12436,0.0209183393744752,
,,,0.1244,0.0225263793254271,
,,,0.12444,0.0160942195216194,
,,,0.12448,0.0112700996687636,
,,,0.12452,0.00644597981590778,
,,,0.12456,-0.00481029984075576,
,,,0.1246,-0.0120464796200395,
,,,0.12464,-0.0152625595219433,
,,,0.12468,-0.0216947193257511,
,,,0.12472,-0.023302759276703,
,,,0.12476,-0.0249107992276549,
,,,0.1248,-0.0297349190805107,
,,,0.12484,-0.0176746194483712,
,,,0.12488,-0.0200866793747991,
,,,0.12492,-0.0168705994728953,
,,,0.12496,-0.00722235976718366,
,,,0.125,-0.00641833979170769,
,,,0.12504,1.38200121000409E-05,
,,,0.12508,0.00242587993852794,
,,,0.12512,0.0120741196442395,
,,,0.12516,0.0177022594725713,
,,,0.1252,0.0193102994235232,
,,,0.12524,0.0273504991782829,
,,,0.12528,0.0217223593499511,
,,,0.12532,0.0201143193989992,
,,,0.12536,0.026546479202807,
,,,0.1254,0.0209183393744752,
,,,0.12544,0.0120741196442395,
,,,0.12548,0.0136821595951915,
,,,0.12552,0.00322989991400391,
,,,0.12556,-0.00400627986527979,
,,,0.1256,-0.00722235976718366,
,,,0.12564,-0.0128504995955154,
,,,0.12568,-0.0160665794974193,
,,,0.12572,-0.0192826593993232,
,,,0.12576,-0.0216947193257511,
,,,0.1258,-0.0257148192031309,
,,,0.12584,-0.0281268791295588,
,,,0.12588,-0.0160665794974193,
,,,0.12592,-0.0088303997181356,
,,,0.12596,-0.0104384396690875,
,,,0.126,-0.00320225988980383,
,,,0.12604,0.00322989991400391,
,,,0.12608,0.00805401976685971,
,,,0.12612,0.0193102994235232,
,,,0.12616,0.0217223593499511,
,,,0.1262,0.0185062794480473,
,,,0.12624,0.026546479202807,
,,,0.12628,0.0209183393744752,
,,,0.12632,0.0233303993009031,
,,,0.12636,0.025742459227331,
,,,0.1264,0.00724999979138374,
,,,0.12644,0.0120741196442395,
,,,0.12648,0.0128781396197155,
,,,0.12652,0.00483793986495584,
,,,0.12656,-0.000790199963375926,
,,,0.1266,-0.00802637974265963,
,,,0.12664,-0.00963441969361156,
,,,0.12668,-0.0192826593993232,
,,,0.12672,-0.0257148192031309,
,,,0.12676,-0.0152625595219433,
,,,0.1268,-0.0216947193257511,
,,,0.12684,-0.024106779252179,
,,,0.12688,-0.024106779252179,
,,,0.12692,-0.0168705994728953,
,,,0.12696,-0.00802637974265963,
,,,0.127,-0.0120464796200395,
,,,0.12704,0.000817839987576008,
,,,0.12708,0.00805401976685971,
,,,0.12712,0.00724999979138374,
,,,0.12716,0.000817839987576008,
,,,0.1272,0.0201143193989992,
,,,0.12724,0.0201143193989992,
,,,0.12728,0.0185062794480473,
,,,0.12732,0.0297625591047108,
,,,0.12736,0.0120741196442395,
,,,0.1274,0.0152901995461434,
,,,0.12744,0.0168982394970953,
,,,0.12748,0.0168982394970953,
,,,0.12752,0.00966205971781164,
,,,0.12756,-0.00561431981623173,
,,,0.1276,0.00483793986495584,
,,,0.12764,-0.022498739301227,
,,,0.12768,-0.0152625595219433,
,,,0.12772,-0.0265188391786069,
,,,0.12776,-0.0120464796200395,
,,,0.1278,-0.0208906993502751,
,,,0.12784,-0.0249107992276549,
,,,0.12788,-0.0200866793747991,
,,,0.12792,-0.0208906993502751,
,,,0.12796,-0.00561431981623173,
,,,0.128,-0.00481029984075576,
,,,0.12804,0.00242587993852794,
,,,0.12808,0.00483793986495584,
,,,0.12812,0.00644597981590778,
,,,0.12816,0.0185062794480473,
,,,0.1282,0.0185062794480473,
,,,0.12824,0.0233303993009031,
,,,0.12828,0.024134419276379,
,,,0.12832,0.0209183393744752,
,,,0.12836,0.0193102994235232,
,,,0.1284,0.0193102994235232,
,,,0.12844,0.00724999979138374,
,,,0.12848,0.0112700996687636,
,,,0.12852,0.00162185996305197,
,,,0.12856,0.000817839987576008,
,,,0.1286,-0.00641833979170769,
,,,0.12864,-0.0144585395464674,
,,,0.12868,-0.0168705994728953,
,,,0.12872,-0.0249107992276549,
,,,0.12876,-0.0273228591540828,
,,,0.1288,-0.0289308991050348,
,,,0.12884,-0.0208906993502751,
,,,0.12888,-0.0176746194483712,
,,,0.12892,-0.00963441969361156,
,,,0.12896,-0.00802637974265963,
,,,0.129,-0.00722235976718366,
,,,0.12904,-0.00641833979170769,
,,,0.12908,-0.00159421993885189,
,,,0.12912,0.0128781396197155,
,,,0.12916,0.0168982394970953,
,,,0.1292,0.0177022594725713,
,,,0.12924,0.0104660796932876,
,,,0.12928,0.0160942195216194,
,,,0.12932,0.0225263793254271,
,,,0.12936,0.024938439251855,
,,,0.1294,0.0209183393744752,
,,,0.12944,0.0209183393744752,
,,,0.12948,0.00966205971781164,
,,,0.12952,0.00162185996305197,
,,,0.12956,-0.00400627986527979,
,,,0.1296,-0.00239823991432786,
,,,0.12964,-0.0112424596445635,
,,,0.12968,-0.0144585395464674,
,,,0.12972,-0.024106779252179,
,,,0.12976,-0.0192826593993232,
,,,0.1298,-0.0216947193257511,
,,,0.12984,-0.0184786394238472,
,,,0.12988,-0.0160665794974193,
,,,0.12992,-0.0176746194483712,
,,,0.12996,-0.0120464796200395,
,,,0.13,-0.00239823991432786,
,,,0.13004,0.00322989991400391,
,,,0.13008,0.00805401976685971,
,,,0.13012,0.00644597981590778,
,,,0.13016,0.0201143193989992,
,,,0.1302,0.0193102994235232,
,,,0.13024,0.0217223593499511,
,,,0.13028,0.0281545191537589,
,,,0.13032,0.0225263793254271,
,,,0.13036,0.025742459227331,
,,,0.1304,0.0177022594725713,
,,,0.13044,0.0185062794480473,
,,,0.13048,0.00805401976685971,
,,,0.13052,0.00644597981590778,
,,,0.13056,-0.00481029984075576,
,,,0.1306,-0.00722235976718366,
,,,0.13064,-0.00963441969361156,
,,,0.13068,-0.0136545195709914,
,,,0.13072,-0.023302759276703,
,,,0.13076,-0.0184786394238472,
,,,0.1308,-0.0216947193257511,
,,,0.13084,-0.0289308991050348,
,,,0.13088,-0.0200866793747991,
,,,0.13092,-0.0216947193257511,
,,,0.13096,-0.00802637974265963,
,,,0.131,-0.00400627986527979,
,,,0.13104,0.00885803974233568,
,,,0.13108,0.00322989991400391,
,,,0.13112,0.00885803974233568,
,,,0.13116,0.0168982394970953,
,,,0.1312,0.0209183393744752,
,,,0.13124,0.0177022594725713,
,,,0.13128,0.024134419276379,
,,,0.13132,0.0233303993009031,
,,,0.13136,0.025742459227331,
,,,0.1314,0.0225263793254271,
,,,0.13144,0.00966205971781164,
,,,0.13148,0.0193102994235232,
,,,0.13152,0.00483793986495584,
,,,0.13156,0.00805401976685971,
,,,0.1316,-0.00641833979170769,
,,,0.13164,-0.00963441969361156,
,,,0.13168,-0.0200866793747991,
,,,0.13172,-0.0208906993502751,
,,,0.13176,-0.0216947193257511,
,,,0.1318,-0.0192826593993232,
,,,0.13184,-0.0216947193257511,
,,,0.13188,-0.0208906993502751,
,,,0.13192,-0.0168705994728953,
,,,0.13196,-0.00722235976718366,
,,,0.132,-0.00481029984075576,
,,,0.13204,0.00322989991400391,
,,,0.13208,0.00805401976685971,
,,,0.13212,0.0217223593499511,
,,,0.13216,0.0209183393744752,
,,,0.1322,0.0217223593499511,
,,,0.13224,0.0233303993009031,
,,,0.13228,0.0273504991782829,
,,,0.13232,0.0321746190311387,
,,,0.13236,0.0233303993009031,
,,,0.1324,0.0136821595951915,
,,,0.13244,0.0128781396197155,
,,,0.13248,0.0168982394970953,
,,,0.13252,0.00322989991400391,
,,,0.13256,-0.00400627986527979,
,,,0.1326,-0.00802637974265963,
,,,0.13264,-0.00963441969361156,
,,,0.13268,-0.0297349190805107,
,,,0.13272,-0.023302759276703,
,,,0.13276,-0.0136545195709914,
,,,0.1328,-0.023302759276703,
,,,0.13284,-0.0192826593993232,
,,,0.13288,-0.0216947193257511,
,,,0.13292,-0.0200866793747991,
,,,0.13296,-0.00722235976718366,
,,,0.133,-0.00561431981623173,
,,,0.13304,-0.00159421993885189,
,,,0.13308,0.0152901995461434,
,,,0.13312,0.00966205971781164,
,,,0.13316,0.0152901995461434,
,,,0.1332,0.0177022594725713,
,,,0.13324,0.0225263793254271,
,,,0.13328,0.024938439251855,
,,,0.13332,0.0329786390066147,
,,,0.13336,0.0225263793254271,
,,,0.1334,0.0233303993009031,
,,,0.13344,0.0128781396197155,
,,,0.13348,0.0168982394970953,
,,,0.13352,0.00403391988947988,
,,,0.13356,0.00162185996305197,
,,,0.1336,-0.0112424596445635,
,,,0.13364,-0.0120464796200395,
,,,0.13368,-0.0120464796200395,
,,,0.13372,-0.0136545195709914,
,,,0.13376,-0.0184786394238472,
,,,0.1338,-0.0192826593993232,
,,,0.13384,-0.0168705994728953,
,,,0.13388,-0.0200866793747991,
,,,0.13392,-0.0112424596445635,
,,,0.13396,-0.0112424596445635,
,,,0.134,-0.00641833979170769,
,,,0.13404,-0.00159421993885189,
,,,0.13408,0.00322989991400391,
,,,0.13412,0.0152901995461434,
,,,0.13416,0.0193102994235232,
,,,0.1342,0.0209183393744752,
,,,0.13424,0.026546479202807,
,,,0.13428,0.0225263793254271,
,,,0.13432,0.0345866789575666,
,,,0.13436,0.026546479202807,
,,,0.1344,0.0193102994235232,
,,,0.13444,0.0160942195216194,
,,,0.13448,0.00724999979138374,
,,,0.13452,0.00885803974233568,
,,,0.13456,0.00483793986495584,
,,,0.1346,-0.00481029984075576,
,,,0.13464,-0.0104384396690875,
,,,0.13468,-0.0176746194483712,
,,,0.13472,-0.0184786394238472,
,,,0.13476,-0.0112424596445635,
,,,0.1348,-0.0144585395464674,
,,,0.13484,-0.0200866793747991,
,,,0.13488,-0.0257148192031309,
,,,0.13492,-0.00963441969361156,
,,,0.13496,-0.0120464796200395,
,,,0.135,1.38200121000409E-05,
,,,0.13504,-0.00239823991432786,
,,,0.13508,0.0104660796932876,
,,,0.13512,0.00885803974233568,
,,,0.13516,0.0177022594725713,
,,,0.1352,0.0201143193989992,
,,,0.13524,-0.0128504995955154,
,,,0.13528,0.0305665790801868,
,,,0.13532,0.0233303993009031,
,,,0.13536,0.0281545191537589,
,,,0.1354,0.024134419276379,
,,,0.13544,0.0152901995461434,
,,,0.13548,0.0168982394970953,
,,,0.13552,0.00403391988947988,
,,,0.13556,1.38200121000409E-05,
,,,0.1356,-0.00400627986527979,
,,,0.13564,-0.0136545195709914,
,,,0.13568,-0.0160665794974193,
,,,0.13572,-0.023302759276703,
,,,0.13576,-0.0208906993502751,
,,,0.1358,-0.022498739301227,
,,,0.13584,-0.0112424596445635,
,,,0.13588,-0.0249107992276549,
,,,0.13592,-0.0168705994728953,
,,,0.13596,-0.00641833979170769,
,,,0.136,-0.0112424596445635,
,,,0.13604,1.38200121000409E-05,
,,,0.13608,0.0144861795706674,
,,,0.13612,0.0144861795706674,
,,,0.13616,0.0209183393744752,
,,,0.1362,0.0225263793254271,
,,,0.13624,0.024938439251855,
,,,0.13628,0.0193102994235232,
,,,0.13632,0.0201143193989992,
,,,0.13636,0.0233303993009031,
,,,0.1364,0.0225263793254271,
,,,0.13644,0.0136821595951915,
,,,0.13648,0.00885803974233568,
,,,0.13652,0.00403391988947988,
,,,0.13656,0.00162185996305197,
,,,0.1366,-0.00561431981623173,
,,,0.13664,-0.0128504995955154,
,,,0.13668,-0.0192826593993232,
,,,0.13672,-0.0216947193257511,
,,,0.13676,-0.0168705994728953,
,,,0.1368,-0.0184786394238472,
,,,0.13684,-0.022498739301227,
,,,0.13688,-0.048227378516458,
,,,0.13692,-0.0168705994728953,
,,,0.13696,-0.0136545195709914,
,,,0.137,-0.0144585395464674,
,,,0.13704,-0.00802637974265963,
,,,0.13708,0.0104660796932876,
,,,0.13712,0.0168982394970953,
,,,0.13716,0.00885803974233568,
,,,0.1372,0.0193102994235232,
,,,0.13724,0.0273504991782829,
,,,0.13728,0.0514710984425619,
,,,0.13732,0.024134419276379,
,,,0.13736,0.024134419276379,
,,,0.1374,0.0104660796932876,
,,,0.13744,0.0120741196442395,
,,,0.13748,0.0112700996687636,
,,,0.13752,0.00242587993852794,
,,,0.13756,-0.00561431981623173,
,,,0.1376,-0.00802637974265963,
,,,0.13764,-0.0128504995955154,
,,,0.13768,-0.0128504995955154,
,,,0.13772,-0.0216947193257511,
,,,0.13776,-0.0321469790069386,
,,,0.1378,-0.00481029984075576,
,,,0.13784,-0.0208906993502751,
,,,0.13788,-0.022498739301227,
,,,0.13792,-0.0184786394238472,
,,,0.13796,-0.0088303997181356,
,,,0.138,-0.00561431981623173,
,,,0.13804,0.00322989991400391,
,,,0.13808,0.00322989991400391,
,,,0.13812,0.0128781396197155,
,,,0.13816,0.00885803974233568,
,,,0.1382,0.024938439251855,
,,,0.13824,0.0209183393744752,
,,,0.13828,0.0233303993009031,
,,,0.13832,0.024134419276379,
,,,0.13836,0.0297625591047108,
,,,0.1384,0.0177022594725713,
,,,0.13844,0.0136821595951915,
,,,0.13848,0.0120741196442395,
,,,0.13852,0.00322989991400391,
,,,0.13856,-0.000790199963375926,
,,,0.1386,-0.00641833979170769,
,,,0.13864,-0.0168705994728953,
,,,0.13868,-0.0184786394238472,
,,,0.13872,-0.0136545195709914,
,,,0.13876,-0.0216947193257511,
,,,0.1388,-0.0265188391786069,
,,,0.13884,-0.0313429590314627,
,,,0.13888,-0.024106779252179,
,,,0.13892,-0.0176746194483712,
,,,0.13896,0.000817839987576008,
,,,0.139,-0.0144585395464674,
,,,0.13904,-0.00159421993885189,
,,,0.13908,0.00885803974233568,
,,,0.13912,0.0136821595951915,
,,,0.13916,0.0185062794480473,
,,,0.1392,0.0185062794480473,
,,,0.13924,0.025742459227331,
,,,0.13928,0.0168982394970953,
,,,0.13932,0.0209183393744752,
,,,0.13936,0.0209183393744752,
,,,0.1394,0.0233303993009031,
,,,0.13944,0.0168982394970953,
,,,0.13948,0.0104660796932876,
,,,0.13952,-0.00159421993885189,
,,,0.13956,0.000817839987576008,
,,,0.1396,-0.00481029984075576,
,,,0.13964,-0.0104384396690875,
,,,0.13968,-0.0216947193257511,
,,,0.13972,-0.0208906993502751,
,,,0.13976,-0.0200866793747991,
,,,0.1398,-0.0281268791295588,
,,,0.13984,-0.0176746194483712,
,,,0.13988,-0.0200866793747991,
,,,0.13992,-0.0168705994728953,
,,,0.13996,-0.0136545195709914,
,,,0.14,-0.00400627986527979,
,,,0.14004,0.00322989991400391,
,,,0.14008,0.00403391988947988,
,,,0.14012,0.00966205971781164,
,,,0.14016,0.0136821595951915,
,,,0.1402,0.0209183393744752,
,,,0.14024,0.0112700996687636,
,,,0.14028,0.0297625591047108,
,,,0.14032,0.0273504991782829,
,,,0.14036,0.024134419276379,
,,,0.1404,0.025742459227331,
,,,0.14044,0.024134419276379,
,,,0.14048,0.00966205971781164,
,,,0.14052,0.00564195984043181,
,,,0.14056,0.00564195984043181,
,,,0.1406,-0.00320225988980383,
,,,0.14064,-0.0152625595219433,
,,,0.14068,-0.0184786394238472,
,,,0.14072,-0.022498739301227,
,,,0.14076,-0.0273228591540828,
,,,0.1408,-0.0192826593993232,
,,,0.14084,-0.0265188391786069,
,,,0.14088,-0.0168705994728953,
,,,0.14092,-0.0152625595219433,
,,,0.14096,-0.00963441969361156,
,,,0.141,-0.00641833979170769,
,,,0.14104,-0.00400627986527979,
,,,0.14108,0.00564195984043181,
,,,0.14112,0.0160942195216194,
,,,0.14116,0.0177022594725713,
,,,0.1412,0.025742459227331,
,,,0.14124,0.0217223593499511,
,,,0.14128,0.0225263793254271,
,,,0.14132,0.0217223593499511,
,,,0.14136,0.025742459227331,
,,,0.1414,0.0209183393744752,
,,,0.14144,0.0120741196442395,
,,,0.14148,0.0152901995461434,
,,,0.14152,0.00724999979138374,
,,,0.14156,-0.00641833979170769,
,,,0.1416,-0.0144585395464674,
,,,0.14164,-0.0136545195709914,
,,,0.14168,-0.023302759276703,
,,,0.14172,-0.023302759276703,
,,,0.14176,-0.0289308991050348,
,,,0.1418,-0.0216947193257511,
,,,0.14184,-0.0257148192031309,
,,,0.14188,-0.0273228591540828,
,,,0.14192,-0.0088303997181356,
,,,0.14196,-0.0112424596445635,
,,,0.142,-0.0104384396690875,
,,,0.14204,-0.000790199963375926,
,,,0.14208,0.00162185996305197,
,,,0.14212,0.00483793986495584,
,,,0.14216,0.0201143193989992,
,,,0.1422,0.0152901995461434,
,,,0.14224,0.0185062794480473,
,,,0.14228,0.0209183393744752,
,,,0.14232,0.024938439251855,
